"","home_team_long_name","league_name","home_team_short_name","home_team_api_id","variable","value"
"327","Reading","England Premier League","REA",9798,"Overall",746.663304944139
"328","Tottenham Hotspur","England Premier League","TOT",8586,"Overall",871.700150261924
"329","Fulham","England Premier League","FUL",9879,"Overall",828.097243362021
"330","West Bromwich Albion","England Premier League","WBA",8659,"Overall",804.249711761873
"331","Newcastle United","England Premier League","NEW",10261,"Overall",829.039979730576
"332","Aston Villa","England Premier League","AVL",10252,"Overall",773.045053175488
"333","West Bromwich Albion","England Premier League","WBA",8659,"Overall",811.015500095403
"334","Aston Villa","England Premier League","AVL",10252,"Overall",779.403790412486
"335","Queens Park Rangers","England Premier League","QPR",10172,"Overall",821.927338108684
"336","Wigan Athletic","England Premier League","WIG",8528,"Overall",793.764837433587
"337","Southampton","England Premier League","SOU",8466,"Overall",794.429192586877
"338","Chelsea","England Premier League","CHE",8455,"Overall",873.686953498523
"339","Manchester City","England Premier League","MCI",8456,"Overall",896.384094412489
"340","Liverpool","England Premier League","LIV",8650,"Overall",866.630204156457
"341","Arsenal","England Premier League","ARS",9825,"Overall",864.734454076531
"342","Norwich City","England Premier League","NOR",9850,"Overall",778.502530429341
"343","Reading","England Premier League","REA",9798,"Overall",750.705477294098
"344","West Ham United","England Premier League","WHU",8654,"Overall",796.999966041457
"345","Swansea City","England Premier League","SWA",10003,"Overall",804.227850241546
"346","Tottenham Hotspur","England Premier League","TOT",8586,"Overall",871.611100700684
"347","Manchester United","England Premier League","MUN",10260,"Overall",886.308028054749
"348","Stoke City","England Premier League","STK",10194,"Overall",806.864379694586
"349","Fulham","England Premier League","FUL",9879,"Overall",835.781002094016
"350","Newcastle United","England Premier League","NEW",10261,"Overall",832.561726964823
"351","Everton","England Premier League","EVE",8668,"Overall",851.706616300366
"352","Stade de Reims","France Ligue 1","REI",9837,"Overall",762.348893508452
"353","Valenciennes FC","France Ligue 1","VAL",9873,"Overall",763.518924327307
"354","AS Saint-Étienne","France Ligue 1","ETI",9853,"Overall",823.073167448653
"355","Montpellier Hérault SC","France Ligue 1","MON",10249,"Overall",800.868395454528
"356","AC Ajaccio","France Ligue 1","AJA",8576,"Overall",769.45389901636
"357","SC Bastia","France Ligue 1","BAS",7794,"Overall",753.06255368515
"358","OGC Nice","France Ligue 1","NIC",9831,"Overall",779.905848791432
"359","Paris Saint-Germain","France Ligue 1","PSG",9847,"Overall",874.850882765824
"360","FC Lorient","France Ligue 1","LOR",8689,"Overall",774.29394853774
"361","Olympique de Marseille","France Ligue 1","MAR",8592,"Overall",835.31558447383
"362","Olympique Lyonnais","France Ligue 1","LYO",9748,"Overall",830.346651825909
"363","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Overall",759.756717338418
"364","ES Troyes AC","France Ligue 1","TRO",10242,"Overall",729.764047032297
"365","Stade Rennais FC","France Ligue 1","REN",9851,"Overall",782.245841050063
"366","Stade Brestois 29","France Ligue 1","BRE",8521,"Overall",708.940649350649
"367","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Overall",755.361608717955
"368","LOSC Lille","France Ligue 1","LIL",8639,"Overall",832.26292376529
"369","Olympique de Marseille","France Ligue 1","MAR",8592,"Overall",832.317285366378
"370","Montpellier Hérault SC","France Ligue 1","MON",10249,"Overall",796.26793597249
"371","Stade de Reims","France Ligue 1","REI",9837,"Overall",760.287110262459
"372","FC Lorient","France Ligue 1","LOR",8689,"Overall",764.000948698704
"373","LOSC Lille","France Ligue 1","LIL",8639,"Overall",845.490150504988
"374","Toulouse FC","France Ligue 1","TOU",9941,"Overall",795.174155769366
"375","AS Saint-Étienne","France Ligue 1","ETI",9853,"Overall",821.435161076514
"376","OGC Nice","France Ligue 1","NIC",9831,"Overall",776.444211962788
"377","SC Bastia","France Ligue 1","BAS",7794,"Overall",773.585207746775
"378","AS Nancy-Lorraine","France Ligue 1","NAN",8481,"Overall",766.425601246849
"379","FC Sochaux-Montbéliard","France Ligue 1","SOC",9874,"Overall",749.370036008995
"380","AC Ajaccio","France Ligue 1","AJA",8576,"Overall",760.699340855223
"381","Valenciennes FC","France Ligue 1","VAL",9873,"Overall",767.907284115666
"382","Évian Thonon Gaillard FC","France Ligue 1","ETG",4087,"Overall",758.473527831693
"383","Paris Saint-Germain","France Ligue 1","PSG",9847,"Overall",853.096775329933
"384","Girondins de Bordeaux","France Ligue 1","BOR",9827,"Overall",806.308650220344
"385","Olympique Lyonnais","France Ligue 1","LYO",9748,"Overall",839.985810282395
"386","ES Troyes AC","France Ligue 1","TRO",10242,"Overall",732.460943118666
"387","Stade Rennais FC","France Ligue 1","REN",9851,"Overall",794.431952161174
"388","Roma","Italy Serie A","ROM",8686,"Overall",832.667734133036
"389","Catania","Italy Serie A","CAT",8530,"Overall",811.488805713856
"390","Chievo Verona","Italy Serie A","CHI",8533,"Overall",790.240270306297
"391","Bologna","Italy Serie A","BOL",9857,"Overall",797.550986345892
"392","Pescara","Italy Serie A","PES",9878,"Overall",754.338738610465
"393","Fiorentina","Italy Serie A","FIO",8535,"Overall",850.640262450646
"394","Inter","Italy Serie A","INT",8636,"Overall",863.664082351582
"395","Siena","Italy Serie A","SIE",8551,"Overall",756.434135434135
"396","Genoa","Italy Serie A","GEN",10233,"Overall",813.980184307861
"397","Udinese","Italy Serie A","UDI",8600,"Overall",834.62574016725
"398","Torino","Italy Serie A","TOR",9804,"Overall",804.736161572134
"399","Milan","Italy Serie A","ACM",8564,"Overall",845.56737775861
"400","Palermo","Italy Serie A","PAL",8540,"Overall",797.764399472586
"401","Juventus","Italy Serie A","JUV",9885,"Overall",891.54478597751
"402","Lazio","Italy Serie A","LAZ",8543,"Overall",858.545251647829
"403","Cagliari","Italy Serie A","CAG",8529,"Overall",807.013311338477
"404","Sampdoria","Italy Serie A","SAM",9882,"Overall",797.023390533046
"405","Napoli","Italy Serie A","NAP",9875,"Overall",857.30679590681
"406","Manchester City","England Premier League","MCI",8456,"Overall",899.597461721509
"407","Sunderland","England Premier League","SUN",8472,"Overall",816.879759042463
"408","Arsenal","England Premier League","ARS",9825,"Overall",877.881904595343
"409","Stoke City","England Premier League","STK",10194,"Overall",813.25882413903
"410","Liverpool","England Premier League","LIV",8650,"Overall",855.251768968457
"411","Manchester United","England Premier League","MUN",10260,"Overall",862.717372471338
"412","Queens Park Rangers","England Premier League","QPR",10172,"Overall",822.849248051632
"413","Reading","England Premier League","REA",9798,"Overall",746.193806206565
"414","Everton","England Premier League","EVE",8668,"Overall",843.536021894772
"415","Swansea City","England Premier League","SWA",10003,"Overall",811.490035881993
"416","Norwich City","England Premier League","NOR",9850,"Overall",786.786350057988
"417","Southampton","England Premier League","SOU",8466,"Overall",788.213096867182
"418","West Ham United","England Premier League","WHU",8654,"Overall",793.822563423322
"419","Fulham","England Premier League","FUL",9879,"Overall",837.07318816881
"420","Newcastle United","England Premier League","NEW",10261,"Overall",824.943354466426
"421","Aston Villa","England Premier League","AVL",10252,"Overall",777.09722103475
"422","Tottenham Hotspur","England Premier League","TOT",8586,"Overall",866.022557669332
"423","Chelsea","England Premier League","CHE",8455,"Overall",885.771734077421
"424","West Bromwich Albion","England Premier League","WBA",8659,"Overall",806.743033169148
"425","Milan","Italy Serie A","ACM",8564,"Overall",842.819690029672
"426","Genoa","Italy Serie A","GEN",10233,"Overall",808.7141123567
"427","Atalanta","Italy Serie A","ATA",8524,"Overall",799.411721745668
"428","Torino","Italy Serie A","TOR",9804,"Overall",802.76037385876
"429","Lazio","Italy Serie A","LAZ",8543,"Overall",855.979258871225
"430","Juventus","Italy Serie A","JUV",9885,"Overall",863.127824894989
"431","Bologna","Italy Serie A","BOL",9857,"Overall",797.521892596063
"432","Roma","Italy Serie A","ROM",8686,"Overall",819.857764518188
"433","Fiorentina","Italy Serie A","FIO",8535,"Overall",841.190474685655
"434","Parma","Italy Serie A","PAR",10167,"Overall",802.967779005519
"435","Inter","Italy Serie A","INT",8636,"Overall",870.853406559511
"436","Palermo","Italy Serie A","PAL",8540,"Overall",794.635516623409
"437","Udinese","Italy Serie A","UDI",8600,"Overall",808.028770820896
"438","Pescara","Italy Serie A","PES",9878,"Overall",762.039122848256
"439","Catania","Italy Serie A","CAT",8530,"Overall",794.703158496582
"440","Sampdoria","Italy Serie A","SAM",9882,"Overall",787.378946088601
"441","Napoli","Italy Serie A","NAP",9875,"Overall",840.973119166883
"442","Siena","Italy Serie A","SIE",8551,"Overall",748.891858001423
"443","Napoli","Italy Serie A","NAP",9875,"Overall",844.439520108284
"444","Torino","Italy Serie A","TOR",9804,"Overall",781.783574539496
"445","Pescara","Italy Serie A","PES",9878,"Overall",752.788766365934
"446","Milan","Italy Serie A","ACM",8564,"Overall",855.158416316712
"447","Parma","Italy Serie A","PAR",10167,"Overall",814.499886600127
"448","Sampdoria","Italy Serie A","SAM",9882,"Overall",792.944972923669
"449","Lazio","Italy Serie A","LAZ",8543,"Overall",849.975502005335
"450","Bologna","Italy Serie A","BOL",9857,"Overall",801.218847868427
"451","Chievo Verona","Italy Serie A","CHI",8533,"Overall",796.122554155788
"452","Atalanta","Italy Serie A","ATA",8524,"Overall",797.484695365335
"453","Udinese","Italy Serie A","UDI",8600,"Overall",827.849474812188
"454","Juventus","Italy Serie A","JUV",9885,"Overall",894.734549466054
"455","Fiorentina","Italy Serie A","FIO",8535,"Overall",846.624296820796
"456","Palermo","Italy Serie A","PAL",8540,"Overall",797.095999062369
"457","Inter","Italy Serie A","INT",8636,"Overall",864.854126959545
"458","Cagliari","Italy Serie A","CAG",8529,"Overall",814.588562788723
"459","Roma","Italy Serie A","ROM",8686,"Overall",854.632312347614
"460","Siena","Italy Serie A","SIE",8551,"Overall",774.453141303141
"461","Genoa","Italy Serie A","GEN",10233,"Overall",810.939607224736
"462","Atalanta","Italy Serie A","ATA",8524,"Overall",783.891473007709
"463","Roma","Italy Serie A","ROM",8686,"Overall",842.425881092555
"464","Fiorentina","Italy Serie A","FIO",8535,"Overall",847.175966212318
"465","Siena","Italy Serie A","SIE",8551,"Overall",766.82746203091
"466","Juventus","Italy Serie A","JUV",9885,"Overall",883.484406485728
"467","Milan","Italy Serie A","ACM",8564,"Overall",852.273634897175
"468","Udinese","Italy Serie A","UDI",8600,"Overall",832.590203123648
"469","Sampdoria","Italy Serie A","SAM",9882,"Overall",792.552457523539
"470","Inter","Italy Serie A","INT",8636,"Overall",865.075220285001
"471","Bologna","Italy Serie A","BOL",9857,"Overall",799.107953948898
"472","Genoa","Italy Serie A","GEN",10233,"Overall",798.977283544375
"473","Palermo","Italy Serie A","PAL",8540,"Overall",798.259525632418
"474","Cagliari","Italy Serie A","CAG",8529,"Overall",809.864553464713
"475","Parma","Italy Serie A","PAR",10167,"Overall",820.353577673645
"476","Torino","Italy Serie A","TOR",9804,"Overall",803.91362421641
"477","Catania","Italy Serie A","CAT",8530,"Overall",809.060321632052
"478","Napoli","Italy Serie A","NAP",9875,"Overall",856.319857557803
"479","Lazio","Italy Serie A","LAZ",8543,"Overall",841.56720096525
"480","Pescara","Italy Serie A","PES",9878,"Overall",754.777733139023
"481","Lazio","Italy Serie A","LAZ",8543,"Overall",843.321835142443
"482","Milan","Italy Serie A","ACM",8564,"Overall",856.376399110065
"483","Atalanta","Italy Serie A","ATA",8524,"Overall",799.118843356275
"484","Sampdoria","Italy Serie A","SAM",9882,"Overall",798.702880517783
"485","Juventus","Italy Serie A","JUV",9885,"Overall",870.429340550881
"486","Torino","Italy Serie A","TOR",9804,"Overall",810.570183239784
"487","Catania","Italy Serie A","CAT",8530,"Overall",799.027023715184
"488","Udinese","Italy Serie A","UDI",8600,"Overall",826.542316415087
"489","Cagliari","Italy Serie A","CAG",8529,"Overall",812.253565401053
"490","Pescara","Italy Serie A","PES",9878,"Overall",726.338566030217
"491","Siena","Italy Serie A","SIE",8551,"Overall",740.85080461037
"492","Genoa","Italy Serie A","GEN",10233,"Overall",793.778598587921
"493","Napoli","Italy Serie A","NAP",9875,"Overall",853.549763386485
"494","Inter","Italy Serie A","INT",8636,"Overall",868.024918187418
"495","Bologna","Italy Serie A","BOL",9857,"Overall",797.032840915478
"496","Chievo Verona","Italy Serie A","CHI",8533,"Overall",799.60422398501
"497","Palermo","Italy Serie A","PAL",8540,"Overall",782.976119025429
"498","Roma","Italy Serie A","ROM",8686,"Overall",827.781854503406
"499","Parma","Italy Serie A","PAR",10167,"Overall",810.032759873086
"500","Siena","Italy Serie A","SIE",8551,"Overall",777.721923174864
"501","Chievo Verona","Italy Serie A","CHI",8533,"Overall",799.736170967055
"502","Torino","Italy Serie A","TOR",9804,"Overall",807.28125744525
"503","Roma","Italy Serie A","ROM",8686,"Overall",824.371437836739
"504","Pescara","Italy Serie A","PES",9878,"Overall",747.482953769647
"505","Milan","Italy Serie A","ACM",8564,"Overall",856.197389616454
"506","Parma","Italy Serie A","PAR",10167,"Overall",803.138255195995
"507","Juventus","Italy Serie A","JUV",9885,"Overall",900.777740522965
"508","Udinese","Italy Serie A","UDI",8600,"Overall",825.379943841424
"509","Genoa","Italy Serie A","GEN",10233,"Overall",805.751978840048
"510","Catania","Italy Serie A","CAT",8530,"Overall",811.488805713856
"511","Inter","Italy Serie A","INT",8636,"Overall",867.489217370322
"512","Bologna","Italy Serie A","BOL",9857,"Overall",797.648704190266
"513","Lazio","Italy Serie A","LAZ",8543,"Overall",858.343357708435
"514","Sampdoria","Italy Serie A","SAM",9882,"Overall",798.383497588462
"515","Cagliari","Italy Serie A","CAG",8529,"Overall",817.968324693485
"516","Napoli","Italy Serie A","NAP",9875,"Overall",858.579915029067
"517","Atalanta","Italy Serie A","ATA",8524,"Overall",795.401175208872
"518","Udinese","Italy Serie A","UDI",8600,"Overall",828.272115805561
"519","Roma","Italy Serie A","ROM",8686,"Overall",853.85097667855
"520","Chievo Verona","Italy Serie A","CHI",8533,"Overall",801.216294221239
"521","Juventus","Italy Serie A","JUV",9885,"Overall",888.669769259811
"522","Catania","Italy Serie A","CAT",8530,"Overall",812.517837971921
"523","Parma","Italy Serie A","PAR",10167,"Overall",816.787884825625
"524","Genoa","Italy Serie A","GEN",10233,"Overall",818.624470728399
"525","Napoli","Italy Serie A","NAP",9875,"Overall",861.837098937113
"526","Fiorentina","Italy Serie A","FIO",8535,"Overall",844.8584670164
"527","Cagliari","Italy Serie A","CAG",8529,"Overall",810.629836192933
"528","Siena","Italy Serie A","SIE",8551,"Overall",757.934135434135
"529","Atalanta","Italy Serie A","ATA",8524,"Overall",808.054206613742
"530","Palermo","Italy Serie A","PAL",8540,"Overall",799.542829750894
"531","Bologna","Italy Serie A","BOL",9857,"Overall",794.945918425306
"532","Sampdoria","Italy Serie A","SAM",9882,"Overall",785.729240311506
"533","Inter","Italy Serie A","INT",8636,"Overall",845.51962355455
"534","Pescara","Italy Serie A","PES",9878,"Overall",757.959449576181
"535","Milan","Italy Serie A","ACM",8564,"Overall",854.751880246597
"536","Torino","Italy Serie A","TOR",9804,"Overall",811.805337042088
"537","Sampdoria","Italy Serie A","SAM",9882,"Overall",793.432851711547
"538","Bologna","Italy Serie A","BOL",9857,"Overall",796.661230070183
"539","Torino","Italy Serie A","TOR",9804,"Overall",793.827446892646
"540","Catania","Italy Serie A","CAT",8530,"Overall",791.191422547514
"541","Fiorentina","Italy Serie A","FIO",8535,"Overall",846.728936390289
"542","Chievo Verona","Italy Serie A","CHI",8533,"Overall",806.523843509658
"543","Atalanta","Italy Serie A","ATA",8524,"Overall",793.15656762342
"544","Udinese","Italy Serie A","UDI",8600,"Overall",818.923032473222
"545","Cagliari","Italy Serie A","CAG",8529,"Overall",813.192863863991
"546","Pescara","Italy Serie A","PES",9878,"Overall",764.414248251748
"547","Palermo","Italy Serie A","PAL",8540,"Overall",796.05866022866
"548","Genoa","Italy Serie A","GEN",10233,"Overall",816.13053430865
"549","Lazio","Italy Serie A","LAZ",8543,"Overall",852.851701739243
"550","Juventus","Italy Serie A","JUV",9885,"Overall",881.964708196213
"551","Inter","Italy Serie A","INT",8636,"Overall",867.476307076307
"552","Parma","Italy Serie A","PAR",10167,"Overall",810.953623973864
"553","Napoli","Italy Serie A","NAP",9875,"Overall",818.558999283772
"554","Roma","Italy Serie A","ROM",8686,"Overall",848.848950817701
"555","Milan","Italy Serie A","ACM",8564,"Overall",846.253727234297
"556","Valencia CF","Spain LIGA BBVA","VAL",10267,"Overall",850.328072739837
"557","Athletic Club de Bilbao","Spain LIGA BBVA","BIL",8315,"Overall",838.697239421196
"558","Real Betis Balompié","Spain LIGA BBVA","BET",8603,"Overall",798.293975802642
"559","Rayo Vallecano","Spain LIGA BBVA","RAY",8370,"Overall",798.366059664973
"560","RCD Mallorca","Spain LIGA BBVA","MAL",8661,"Overall",782.732955494798
"561","Granada CF","Spain LIGA BBVA","GRA",7878,"Overall",792.001006432906
"562","CA Osasuna","Spain LIGA BBVA","OSA",8371,"Overall",780.83504496457
"563","Real Madrid CF","Spain LIGA BBVA","REA",8633,"Overall",912.479572129973
"564","RC Deportivo de La Coruña","Spain LIGA BBVA","COR",9783,"Overall",804.665130763203
"565","Real Zaragoza","Spain LIGA BBVA","ZAR",8394,"Overall",793.539616157263
"566","Real Sociedad","Spain LIGA BBVA","SOC",8560,"Overall",801.848903907771
"567","Real Valladolid","Spain LIGA BBVA","VAL",10281,"Overall",792.968210115721
"568","FC Barcelona","Spain LIGA BBVA","BAR",8634,"Overall",931.210213943762
"569","Getafe CF","Spain LIGA BBVA","GET",8305,"Overall",811.578739272423
